biorxiv_doi,published_doi,title,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,num_contractions,contractions_per_1000,uses_contractions,num_exclamation,exclamation_per_1000,uses_exclamation,num_signposting,signposting_per_1000,uses_signposting,num_vague_verbs,vague_verbs_per_1000,uses_vague_verbs,num_allows_to,allows_to_per_1000,uses_allows_to,num_aim_to,aim_to_per_1000,uses_aim_to,num_we,we_per_1000,uses_we,num_hedging,hedging_per_1000,uses_hedging,num_to_that_end,to_that_end_per_1000,uses_to_that_end,num_chatgpt_words,chatgpt_words_per_1000,uses_chatgpt_words,num_absolute_words,absolute_words_per_1000,uses_absolute_words,num_comparatives,comparatives_per_1000,uses_comparatives,num_passive,passive_per_1000,uses_passive
10.1101/269134,,A very fast time scale of human motor adaptation: within movement adjustments of internal representations during reaching,39.76788508946453,12.855170725673968,15.682052767447317,0,0.0,False,0,0.0,False,1,0.10056315366049878,True,10,1.005631536604988,True,0,0.0,False,0,0.0,False,99,9.955752212389381,True,45,4.525341914722445,True,0,0.0,False,0,0.0,False,4,0.40225261464199513,True,10,1.005631536604988,True,104,10.458567980691875,True
10.1101/269480,,Extracellular Pax6 regulates tangential Cajal-Retzius cell migration in the developing mouse neocortex,35.82821631600041,13.372859971329575,16.554073750275883,0,0.0,False,0,0.0,False,0,0.0,False,1,0.22784233310549099,True,0,0.0,False,0,0.0,False,32,7.2909546593757115,True,11,2.506265664160401,True,0,0.0,False,0,0.0,False,1,0.22784233310549099,True,13,2.961950330371383,True,59,13.44269765322397,True
10.1101/269555,,Reading Profiles in Multi-site Data with Missingness,23.78392145284994,15.032057266117185,17.733800393436095,0,0.0,False,0,0.0,False,0,0.0,False,14,2.411714039621016,True,0,0.0,False,0,0.0,False,33,5.684754521963824,True,64,11.024978466838931,True,0,0.0,False,0,0.0,False,7,1.205857019810508,True,16,2.7562446167097328,True,102,17.57105943152455,True
10.1101/269589,,Sound induces change in orientation preference of V1 neurons: Audio-visual cross-influence,31.964292840708964,13.393082608062308,16.269372037377916,0,0.0,False,0,0.0,False,0,0.0,False,1,0.13653741125068267,True,0,0.0,False,1,0.13653741125068267,True,14,1.9115237575095578,True,35,4.778809393773894,True,0,0.0,False,0,0.0,False,2,0.27307482250136533,True,10,1.3653741125068268,True,141,19.25177498634626,True
10.1101/270116,,Spinal stretch reflexes exploit musculoskeletal redundancy to support postural hand control,33.37945407121339,14.495112297326749,17.562462565685568,0,0.0,False,0,0.0,False,0,0.0,False,3,0.9146341463414634,True,0,0.0,False,0,0.0,False,20,6.097560975609756,True,12,3.658536585365854,True,0,0.0,False,0,0.0,False,2,0.6097560975609756,True,3,0.9146341463414634,True,44,13.414634146341463,True
10.1101/270645,,Amplification and Suppression of Distinct Brain-wide Activity Patterns by Catecholamines,27.50858219092683,13.983088627246573,17.4372150624226,0,0.0,False,0,0.0,False,0,0.0,False,10,0.9929500546122529,True,0,0.0,False,1,0.0992950054612253,True,124,12.312580677191939,True,31,3.0781451692979847,True,0,0.0,False,1,0.0992950054612253,True,1,0.0992950054612253,True,29,2.879555158375534,True,75,7.447125409591897,True
10.1101/271296,,High-accuracy Decoding of Complex Visual Scenes from Neuronal Calcium Responses,28.61420532797169,14.799274816638984,17.888710958316448,0,0.0,False,0,0.0,False,0,0.0,False,7,1.276440554339898,True,0,0.0,False,0,0.0,False,37,6.74690007293946,True,14,2.552881108679796,True,0,0.0,False,0,0.0,False,10,1.8234865061998542,True,14,2.552881108679796,True,73,13.311451495258934,True
10.1101/272849,,Variations in neuromodulatory chemical signatures define compartments in macaque cortex,24.862134505198213,14.398066034067046,17.43377667159265,0,0.0,False,0,0.0,False,0,0.0,False,4,0.8357709987463435,True,0,0.0,False,0,0.0,False,26,5.4325114918512325,True,18,3.760969494358546,True,0,0.0,False,0,0.0,False,1,0.20894274968658588,True,7,1.4625992478061012,True,91,19.01379022147931,True
10.1101/273052,,Morphology of Mitochondria in Spatially Restricted Axons Revealed by Cryo-Electron Tomography,14.463022304011815,17.03669508035824,20.47270764323396,0,0.0,False,0,0.0,False,0,0.0,False,5,1.0237510237510237,True,0,0.0,False,0,0.0,False,9,1.8427518427518428,True,29,5.937755937755937,True,0,0.0,False,0,0.0,False,5,1.0237510237510237,True,7,1.4332514332514332,True,64,13.104013104013104,True
10.1101/273128,,"Unsupervised discovery of temporal sequences in high-dimensional datasets, with applications to neuroscience",25.79191749174919,15.874935407826502,19.239656185398758,0,0.0,False,0,0.0,False,0,0.0,False,16,2.02275600505689,True,0,0.0,False,0,0.0,False,62,7.838179519595449,True,66,8.34386852085967,True,0,0.0,False,0,0.0,False,3,0.37926675094816686,True,20,2.5284450063211126,True,77,9.734513274336283,True
10.1101/273409,,The hippocampal film-editor: sensitivity and specificity to event boundaries in continuous experience,31.612633717998165,13.976048423917621,17.668672815984543,0,0.0,False,1,0.12756729174639622,True,0,0.0,False,2,0.25513458349279244,True,0,0.0,False,0,0.0,False,88,11.225921673682867,True,30,3.827018752391887,True,0,0.0,False,0,0.0,False,2,0.25513458349279244,True,16,2.0410766679423396,True,77,9.82268146447251,True
10.1101/273482,,Phase-Amplitude Coupling of Neural Oscillations can be Effectively Probed with Concurrent TMS-EEG,17.758595771881602,18.27616003594248,21.68683559880992,0,0.0,False,0,0.0,False,0,0.0,False,13,2.280301701455885,True,0,0.0,False,0,0.0,False,33,5.788458165234169,True,36,6.3146816348009125,True,0,0.0,False,0,0.0,False,3,0.5262234695667427,True,12,2.104893878266971,True,68,11.927731976846166,True
10.1101/273565,,Variability and reliability of effective connectivity within the core default mode network: A longitudinal spectral DCM study,32.08032873185729,12.468853570041809,15.199125549425398,0,0.0,False,0,0.0,False,0,0.0,False,9,1.671309192200557,True,0,0.0,False,0,0.0,False,25,4.642525533890436,True,22,4.085422469823584,True,0,0.0,False,0,0.0,False,1,0.18570102135561745,True,7,1.2999071494893222,True,97,18.012999071494892,True
10.1101/273698,,A new function for Prokineticin 2: recruitment of SVZ-derived neuroblasts to the injured cortex in a mouse model of traumatic brain injury,43.88160689319366,12.080028087624797,15.508090990299117,0,0.0,False,0,0.0,False,0,0.0,False,3,0.6321112515802781,True,0,0.0,False,0,0.0,False,43,9.060261272650655,True,12,2.5284450063211126,True,0,0.0,False,0,0.0,False,0,0.0,False,12,2.5284450063211126,True,103,21.70248630425622,True
10.1101/274159,,Dopamine is a double-edged sword: Enhancing memory retrieval performance at the expense of metacognition,23.273634849588888,16.065480593680864,19.650332346949398,0,0.0,False,0,0.0,False,0,0.0,False,4,0.5918035212309514,True,0,0.0,False,1,0.14795088030773784,True,32,4.734428169847611,True,29,4.290575528924397,True,0,0.0,False,0,0.0,False,0,0.0,False,12,1.7754105636928539,True,94,13.907382748927356,True
10.1101/274480,,How strong are correlations in strongly recurrent neuronal networks?,49.00068394544084,10.594720570248448,13.742449738457294,0,0.0,False,0,0.0,False,3,0.3413746017296313,True,7,0.7965407373691397,True,0,0.0,False,0,0.0,False,90,10.241238051888939,True,41,4.6654528903049615,True,0,0.0,False,0,0.0,False,3,0.3413746017296313,True,8,0.9103322712790168,True,49,5.575785161583978,True
10.1101/274506,,Olfactory Projection Neurons From the Moth Antennal Lobe Lateral Cluster exhibit Diverse Morphological and Neurophysiological Characteristics,39.23454685264667,12.19708200490497,15.357390149192724,0,0.0,False,0,0.0,False,0,0.0,False,4,0.5354035604336769,True,0,0.0,False,0,0.0,False,10,1.3385089010841922,True,11,1.4723597911926114,True,0,0.0,False,0,0.0,False,2,0.26770178021683844,True,8,1.0708071208673537,True,98,13.117387230625084,True
10.1101/274860,,PACAP neurons in the ventral premammillary nucleus regulate reproductive function in the female mouse,35.676582478129234,14.051345100568266,16.87236615821744,0,0.0,False,0,0.0,False,0,0.0,False,7,1.045400238948626,True,0,0.0,False,0,0.0,False,35,5.22700119474313,True,11,1.6427718040621266,True,0,0.0,False,0,0.0,False,0,0.0,False,4,0.5973715651135005,True,134,20.01194743130227,True
10.1101/274894,,We need to talk about reliability: Making better use of test-retest studies for study design and interpretation,30.726713409437338,14.327034968225174,16.663293619218376,0,0.0,False,0,0.0,False,1,0.14291839359725597,True,11,1.5721023295698155,True,0,0.0,False,0,0.0,False,25,3.572959839931399,True,93,13.291410604544804,True,0,0.0,False,0,0.0,False,1,0.14291839359725597,True,22,3.144204659139631,True,153,21.86651422038016,True
10.1101/274936,,Cortical recruitment determines learning dynamics and strategy,30.96820133115932,14.684630961184919,18.01450316157755,0,0.0,False,0,0.0,False,0,0.0,False,6,1.2355848434925865,True,0,0.0,False,0,0.0,False,57,11.738056013179571,True,23,4.736408566721582,True,0,0.0,False,0,0.0,False,2,0.41186161449752884,True,25,5.14827018121911,True,46,9.472817133443163,True
10.1101/275396,,Investigating established EEG parameter during real-world driving,36.156835785023475,12.233493697032873,15.804114206289455,0,0.0,False,0,0.0,False,0,0.0,False,16,3.109815354713314,True,0,0.0,False,0,0.0,False,7,1.3605442176870748,True,24,4.664723032069971,True,0,0.0,False,0,0.0,False,0,0.0,False,19,3.6929057337220605,True,106,20.602526724975704,True
10.1101/275420,,Dynamic control of hippocampal spatial coding resolution by local visual cues,51.3691546380403,10.230789677865815,13.17459624007857,0,0.0,False,0,0.0,False,0,0.0,False,11,0.8918436841251824,True,0,0.0,False,0,0.0,False,55,4.459218420625912,True,60,4.864601913410086,True,0,0.0,False,0,0.0,False,4,0.32430679422733905,True,16,1.2972271769093562,True,176,14.26949894600292,True
10.1101/275693,,Co-option of neurotransmitter signaling for inter-organismal communication in C. elegans,31.642965721959627,13.908381299986043,17.384073608701147,0,0.0,False,0,0.0,False,0,0.0,False,9,1.8170805572380375,True,0,0.0,False,0,0.0,False,40,8.07591358772461,True,13,2.6246719160104988,True,0,0.0,False,0,0.0,False,0,0.0,False,2,0.40379567938623057,True,108,21.804966686856453,True
10.1101/275776,,Task-evoked pupil responses reflect internal belief states,30.982171487603324,13.446902203856748,16.51619834710744,0,0.0,False,0,0.0,False,0,0.0,False,5,0.6814774430966335,True,0,0.0,False,0,0.0,False,54,7.359956385443642,True,12,1.6355458634319204,True,0,0.0,False,0,0.0,False,0,0.0,False,6,0.8177729317159602,True,82,11.17623006678479,True
10.1101/275818,,Why not record from every electrode with a CMOS scanning probe?,40.86398062465338,13.285326825243583,16.492714773808792,0,0.0,False,0,0.0,False,0,0.0,False,26,3.1564890129901664,True,0,0.0,False,1,0.12140342357654485,True,97,11.77613208692485,True,36,4.370523248755615,True,0,0.0,False,1,0.12140342357654485,True,3,0.3642102707296346,True,21,2.549471895107442,True,69,8.376836226781595,True
10.1101/275925,,Age differences in head motion and estimates of cortical morphology,44.92784806558791,10.640019509077828,13.510799612416191,0,0.0,False,1,0.29120559114735006,True,0,0.0,False,6,1.7472335468841003,True,0,0.0,False,0,0.0,False,0,0.0,False,15,4.368083867210251,True,0,0.0,False,0,0.0,False,0,0.0,False,12,3.4944670937682005,True,47,13.68666278392545,True
10.1101/275958,,Epiretinal stimulation with local returns enhances selectivity at cellular resolution,27.959307765964496,14.570012877237009,17.87504457505118,0,0.0,False,0,0.0,False,0,0.0,False,7,1.7548257708698922,True,0,0.0,False,0,0.0,False,3,0.7520681875156681,True,33,8.27275006267235,True,0,0.0,False,0,0.0,False,1,0.250689395838556,True,14,3.5096515417397844,True,70,17.548257708698923,True
10.1101/277020,,Reconstructing imagined letters from early visual cortex reveals tight topographic correspondence between visual mental imagery and perception,33.80416822104965,12.567557771136762,16.158167878934414,0,0.0,False,0,0.0,False,0,0.0,False,15,2.1713954834973945,True,0,0.0,False,0,0.0,False,71,10.277938621887667,True,26,3.7637521713954833,True,1,0.1447596988998263,True,0,0.0,False,3,0.43427909669947884,True,14,2.026635784597568,True,69,9.988419224088014,True
10.1101/277046,,Multi-Link Analysis: Brain Network Comparison via Sparse Connectivity Analysis,29.286432080373316,14.318732675867903,17.65866298945675,0,0.0,False,0,0.0,False,0,0.0,False,16,2.6746907388833163,True,3,0.5015045135406219,True,0,0.0,False,33,5.516549648946841,True,33,5.516549648946841,True,0,0.0,False,0,0.0,False,1,0.16716817118020727,True,15,2.507522567703109,True,106,17.719826145101973,True
10.1101/277210,,Distance-dependent changes in courtship song amplitude reflect song state changes,40.542030540815205,12.934036694140229,16.23678381909386,0,0.0,False,0,0.0,False,0,0.0,False,3,0.8145533532446375,True,0,0.0,False,0,0.0,False,39,10.589193592180287,True,5,1.3575889220743957,True,0,0.0,False,0,0.0,False,0,0.0,False,13,3.529731197393429,True,57,15.476513711648114,True
10.1101/277251,,"Focal optogenetic suppression in macaque area MT biases direction discrimination and choice confidence, but only transiently",33.78710198626925,13.583564930918406,16.351905346286845,0,0.0,False,0,0.0,False,0,0.0,False,12,1.428231373482504,True,0,0.0,False,0,0.0,False,52,6.189002618424185,True,28,3.3325398714591765,True,0,0.0,False,0,0.0,False,3,0.357057843370626,True,11,1.3092120923589623,True,91,10.830754582242324,True
10.1101/277533,,Layer 3 dynamically coordinates columnar activity according to spatial context,33.23399289176618,13.638125519930476,17.075527133980565,0,0.0,False,0,0.0,False,0,0.0,False,16,1.899560726581978,True,0,0.0,False,0,0.0,False,71,8.429300724207526,True,37,4.392734180220824,True,0,0.0,False,0,0.0,False,1,0.11872254541137363,True,13,1.5433930903478572,True,55,6.529739997625549,True
10.1101/277541,,Study of the DiI method accuracy on the example of the afferent connections of the Habenula in P6 F1-C57Bl6 / CBA mice,36.71736224562673,15.364628769771361,18.677584299086778,0,0.0,False,0,0.0,False,0,0.0,False,4,0.7194244604316546,True,0,0.0,False,0,0.0,False,2,0.3597122302158273,True,21,3.776978417266187,True,0,0.0,False,0,0.0,False,6,1.079136690647482,True,5,0.8992805755395684,True,83,14.928057553956835,True
10.1101/277624,,Differentiation of Alzheimer’s disease based on local and global parameters in personalized Virtual Brain models,30.65565388318359,13.272128530166885,15.990629011553274,0,0.0,False,0,0.0,False,0,0.0,False,7,0.8786243253420359,True,0,0.0,False,0,0.0,False,63,7.907618928078323,True,17,2.1338019329735154,True,0,0.0,False,0,0.0,False,1,0.125517760763148,True,19,2.3848374544998117,True,125,15.689720095393499,True
10.1101/277806,,Excitability regulation in the dorsomedial prefrontal cortex during sustained instructed fear responses: a TMS-EEG study,28.01238328072347,14.390133266504574,18.515438865901693,0,0.0,False,0,0.0,False,0,0.0,False,6,1.4336917562724014,True,0,0.0,False,0,0.0,False,23,5.4958183990442055,True,16,3.823178016726404,True,0,0.0,False,0,0.0,False,0,0.0,False,3,0.7168458781362007,True,71,16.965352449223417,True
10.1101/278283,,The Invisible Maze Task (IMT): Interactive Exploration of Sparse Virtual Environments to Investigate Action-Driven Formation of Spatial Representations,30.56386117189402,14.042128373450037,17.11058594699733,0,0.0,False,0,0.0,False,0,0.0,False,15,2.7262813522355507,True,0,0.0,False,0,0.0,False,71,12.904398400581607,True,8,1.4540167211922936,True,0,0.0,False,0,0.0,False,4,0.7270083605961468,True,11,1.9992729916394036,True,67,12.17739003998546,True
10.1101/278358,,Qoala-T: A supervised-learning tool for quality control of FreeSurfer segmented MRI data,42.210500102091146,11.97995688681615,14.9459411474839,0,0.0,False,0,0.0,False,1,0.11663167716351762,True,10,1.166316771635176,True,0,0.0,False,1,0.11663167716351762,True,66,7.697690692792162,True,72,8.397480755773268,True,0,0.0,False,0,0.0,False,1,0.11663167716351762,True,21,2.44926522043387,True,135,15.745276417074876,True
10.1101/278465,,NeuroMTL iSEG challenge methods,41.74756083577529,12.732651717840913,14.914885123370281,0,0.0,False,0,0.0,False,0,0.0,False,1,0.9881422924901185,True,0,0.0,False,0,0.0,False,9,8.893280632411068,True,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,13,12.845849802371541,True
10.1101/278648,,Comprehensive catalog of dendritically localized mRNA isoforms from sub-cellular sequencing of single mouse neurons,37.464696826782614,13.371335752109115,16.23387953209704,0,0.0,False,0,0.0,False,0,0.0,False,10,1.5006002400960385,True,0,0.0,False,0,0.0,False,68,10.204081632653061,True,26,3.9015606242497,True,0,0.0,False,0,0.0,False,5,0.7503001200480193,True,36,5.402160864345738,True,110,16.50660264105642,True
10.1101/279547,,Excitatory TMS Boosts Memory Representations,22.439822503669376,15.854842794195097,19.51465436380691,0,0.0,False,0,0.0,False,0,0.0,False,9,1.6429353778751368,True,0,0.0,False,0,0.0,False,35,6.389193136181087,True,24,4.381161007667032,True,0,0.0,False,0,0.0,False,2,0.36509675063891933,True,10,1.8254837531945967,True,87,15.881708652792991,True
10.1101/279554,,Expectations May Influence the Effects of Transcranial Direct Current Stimulation,25.4193401343243,14.557430242744513,17.571868388579613,0,0.0,False,0,0.0,False,0,0.0,False,6,0.8988764044943821,True,0,0.0,False,2,0.299625468164794,True,67,10.037453183520599,True,42,6.292134831460674,True,0,0.0,False,0,0.0,False,0,0.0,False,14,2.097378277153558,True,20,2.9962546816479403,True
10.1101/280511,,Synaptic plasticity onto inhibitory neurons as a mechanism for ocular dominance plasticity,36.08387004749784,12.90059770247635,15.726934722192931,0,0.0,False,0,0.0,False,0,0.0,False,17,2.3726448011165386,True,0,0.0,False,0,0.0,False,88,12.281926029309142,True,34,4.745289602233077,True,0,0.0,False,0,0.0,False,4,0.5582693649685974,True,8,1.1165387299371947,True,77,10.746685275645499,True
10.1101/281055,,Coordinated cerebellar climbing fiber activity signals learned sensorimotor predictions,29.568843320553157,14.209072502477063,16.179646800347676,0,0.0,False,0,0.0,False,0,0.0,False,19,3.340953050817654,True,0,0.0,False,0,0.0,False,58,10.198698786706524,True,34,5.978547564621066,True,0,0.0,False,0,0.0,False,1,0.17583963425356075,True,8,1.406717074028486,True,36,6.330226833128187,True
10.1101/281089,,Inferring synaptic inputs from spikes with a conductance-based neural encoding model,36.679997694413515,13.049212009391479,16.48240023267282,0,0.0,False,0,0.0,False,0,0.0,False,23,2.722537878787879,True,0,0.0,False,1,0.11837121212121213,True,125,14.796401515151516,True,36,4.261363636363636,True,0,0.0,False,0,0.0,False,2,0.23674242424242425,True,17,2.012310606060606,True,61,7.2206439393939394,True
10.1101/281097,,Early-life social environment alters juvenile behavior and neuroendocrine function in a highly social cichlid fish,37.77940257975368,11.99616185656502,15.067520701565398,0,0.0,False,0,0.0,False,0,0.0,False,9,0.9029798334503862,True,0,0.0,False,2,0.20066218521119697,True,74,7.424500852814287,True,60,6.019865556335909,True,0,0.0,False,0,0.0,False,3,0.30099327781679547,True,31,3.110263870773553,True,102,10.233771445771044,True
10.1101/281717,,"Multimodal modeling of neural network activity: computing LFP, ECoG, EEG and MEG signals with LFPy2.0",31.958218996598703,13.858971761269224,16.848357107123736,0,0.0,False,2,0.11691120593908925,True,0,0.0,False,50,2.9227801484772318,True,0,0.0,False,1,0.05845560296954463,True,109,6.371660723680365,True,107,6.254749517741276,True,0,0.0,False,0,0.0,False,7,0.4091892207868124,True,24,1.402934471269071,True,234,13.678611094873444,True
10.1101/281741,,A sexually dimorphic neuroendocrine cascade acts through shared sensory neurons to regulate behavior in C. elegans,39.530363004099996,12.814104086076302,16.759697482106045,0,0.0,False,0,0.0,False,0,0.0,False,5,1.3319126265316996,True,0,0.0,False,0,0.0,False,46,12.253596164091636,True,13,3.462972828982419,True,0,0.0,False,0,0.0,False,2,0.5327650506126798,True,1,0.2663825253063399,True,50,13.319126265316994,True
10.1101/282012,,Heterosynaptic Plasticity Determines the Set-Point for Cortical Excitatory-Inhibitory Balance,9.92604952093916,16.98385702262951,19.155647019896133,0,0.0,False,0,0.0,False,0,0.0,False,7,1.3089005235602096,True,0,0.0,False,1,0.1869857890800299,True,29,5.422587883320867,True,50,9.349289454001497,True,0,0.0,False,0,0.0,False,1,0.1869857890800299,True,12,2.243829468960359,True,50,9.349289454001497,True
10.1101/282319,,Disentangling locus of perceptual learning in the visual hierarchy of motion processing,32.80623984585847,13.229408273695238,16.36990211743223,0,0.0,False,0,0.0,False,0,0.0,False,9,2.191380569758948,True,0,0.0,False,1,0.24348672997321646,True,36,8.765522279035793,True,14,3.4088142196250306,True,0,0.0,False,0,0.0,False,0,0.0,False,5,1.2174336498660823,True,29,7.061115169223277,True
10.1101/282764,,Astrocytes integrate and drive neural activity,26.155407364581436,15.00659568505348,18.409330735332738,0,0.0,False,0,0.0,False,0,0.0,False,9,1.2813211845102506,True,0,0.0,False,0,0.0,False,45,6.406605922551252,True,41,5.837129840546697,True,0,0.0,False,0,0.0,False,5,0.7118451025056948,True,10,1.4236902050113895,True,102,14.521640091116172,True
10.1101/282798,,Efficient inverse graphics in biological face processing,25.30478682542733,16.94791882721977,19.795488978511834,0,0.0,False,0,0.0,False,0,0.0,False,15,2.0248380129589636,True,0,0.0,False,0,0.0,False,56,7.55939524838013,True,53,7.154427645788337,True,0,0.0,False,0,0.0,False,2,0.2699784017278618,True,26,3.509719222462203,True,58,7.829373650107991,True
10.1101/283184,,Obesity restricts oligodendrocyte maturation and impedes repair after white matter stroke,37.33294453112276,12.167014384788818,15.331495780453785,0,0.0,False,0,0.0,False,0,0.0,False,3,0.5752636625119846,True,0,0.0,False,0,0.0,False,32,6.136145733461169,True,14,2.6845637583892614,True,0,0.0,False,0,0.0,False,0,0.0,False,8,1.5340364333652923,True,97,18.60019175455417,True
10.1101/283358,,Acute alcohol administration dampens threat-related activation in the central extended amygdala,24.343708041015333,14.299727442475561,17.953099368024745,0,0.0,False,0,0.0,False,0,0.0,False,6,1.671309192200557,True,0,0.0,False,0,0.0,False,3,0.8356545961002785,True,3,0.8356545961002785,True,0,0.0,False,0,0.0,False,0,0.0,False,15,4.178272980501393,True,59,16.434540389972145,True
10.1101/283853,,Sensory Deprivation Independently Regulates Neocortical Feedforward and Feedback Excitation-Inhibition Ratio,17.173287306227024,16.106262195228677,18.902956493328436,0,0.0,False,0,0.0,False,0,0.0,False,10,1.6469038208168643,True,0,0.0,False,0,0.0,False,49,8.069828722002637,True,25,4.117259552042161,True,0,0.0,False,0,0.0,False,0,0.0,False,8,1.3175230566534915,True,43,7.081686429512516,True
10.1101/284265,,Human neuroblastoma SH-SY5Y cells treated with okadaic acid express phosphorylated high molecular weight tau-immunoreactive protein species,35.93072431644427,13.491267855231552,16.823829646560238,0,0.0,False,0,0.0,False,0,0.0,False,1,0.25290844714213456,True,0,0.0,False,0,0.0,False,35,8.851795649974708,True,15,3.7936267071320184,True,0,0.0,False,0,0.0,False,0,0.0,False,2,0.5058168942842691,True,56,14.162873039959536,True
10.1101/284422,,Cyto-nuclear shuttling of afadin is required for rapid estradiol-mediated modifications of histone H3,29.36617700626067,13.744547849418655,17.24795114327271,0,0.0,False,0,0.0,False,0,0.0,False,9,1.9893899204244032,True,0,0.0,False,0,0.0,False,38,8.399646330680813,True,39,8.620689655172413,True,0,0.0,False,0,0.0,False,0,0.0,False,2,0.44208664898320066,True,84,18.56763925729443,True
10.1101/285320,,A direct glia-to-neuron natural transdifferentiation ensures nimble sensory-motor coordination of male mating behaviour,29.868254518705356,14.754319911292779,17.66979750982012,0,0.0,False,0,0.0,False,0,0.0,False,3,0.7566204287515763,True,0,0.0,False,0,0.0,False,45,11.349306431273645,True,28,7.061790668348046,True,0,0.0,False,0,0.0,False,0,0.0,False,3,0.7566204287515763,True,31,7.818411097099623,True
10.1101/285981,,A hundred genes implicated in intellectual disability and autism regulate habituation learning and reveal an opposing role for Ras-MAPK signaling in inhibitory and excitatory neurons,15.130080289633014,16.745218857544774,20.014180210505163,0,0.0,False,0,0.0,False,0,0.0,False,4,0.9445100354191264,True,0,0.0,False,1,0.2361275088547816,True,46,10.861865407319952,True,19,4.48642266824085,True,0,0.0,False,0,0.0,False,1,0.2361275088547816,True,4,0.9445100354191264,True,41,9.681227863046045,True
10.1101/286534,,More is less: increased processing of unwanted memories facilitates forgetting,23.741703558872103,14.994977927886374,18.573542164228826,0,0.0,False,0,0.0,False,0,0.0,False,4,0.6663334999167083,True,0,0.0,False,0,0.0,False,59,9.828419123771448,True,11,1.832417124770948,True,0,0.0,False,0,0.0,False,3,0.49975012493753124,True,9,1.4992503748125936,True,96,15.992003998001,True
10.1101/286609,,Neurodynamic explanation of inter-individual and inter-trial variability in cross-modal perception,29.53738663861614,13.991287308172556,17.103095044078653,0,0.0,False,0,0.0,False,0,0.0,False,8,0.837433267036533,True,0,0.0,False,0,0.0,False,95,9.94452004605883,True,19,1.988904009211766,True,0,0.0,False,0,0.0,False,0,0.0,False,7,0.7327541086569664,True,100,10.467915837956664,True
10.1101/287318,,How do blind people represent rainbows? Disentangling components of conceptual representations,25.350859667586576,15.111232096561693,17.736516711076344,0,0.0,False,0,0.0,False,0,0.0,False,6,1.0834236186348862,True,0,0.0,False,0,0.0,False,26,4.694835680751174,True,10,1.8057060310581436,True,0,0.0,False,0,0.0,False,1,0.18057060310581438,True,17,3.069700252798844,True,68,12.278801011195377,True
10.1101/287466,,Early identity recognition of familiar faces is not dependent on holistic processing,42.110503039210414,11.572363166854792,15.21041419391641,0,0.0,False,0,0.0,False,0,0.0,False,2,0.42607584149978694,True,0,0.0,False,0,0.0,False,21,4.473796335747763,True,11,2.343417128248828,True,0,0.0,False,0,0.0,False,1,0.21303792074989347,True,9,1.9173412867490414,True,74,15.764806135492117,True
10.1101/287490,,A Polygenic Score for Higher Educational Attainment is Associated with Larger Brains,21.683131049888317,14.852801356829652,18.447952345495164,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,32,11.24780316344464,True,12,4.2179261862917405,True,0,0.0,False,0,0.0,False,0,0.0,False,10,3.51493848857645,True,35,12.302284710017574,True
10.1101/287722,,Impact of Sex and APOE Status on Spatial Navigation in Pre-symptomatic Alzheimer’s disease,39.94647967889142,12.09296932432181,15.075684036793803,0,0.0,False,0,0.0,False,0,0.0,False,3,0.8201202843083651,True,0,0.0,False,0,0.0,False,9,2.4603608529250955,True,16,4.373974849644615,True,0,0.0,False,0,0.0,False,0,0.0,False,6,1.6402405686167303,True,58,15.855658829961726,True
10.1101/287771,,Changes In The Axon Initiation Segment Of Thalamic Neurons In Response To Cyclical Stimulation,22.173948587402776,14.657616546024204,17.37818171996543,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,3,1.2942191544434856,True,6,2.588438308886971,True,0,0.0,False,0,0.0,False,0,0.0,False,2,0.8628127696289906,True,66,28.472821397756686,True
10.1101/288480,,Molecular and electrophysiological features of spinocerebellar ataxia type seven in induced pluripotent stem cells,27.08074033411475,15.07729661830015,18.21372659564998,0,0.0,False,0,0.0,False,0,0.0,False,7,1.1534025374855825,True,0,0.0,False,1,0.16477179106936893,True,21,3.4602076124567476,True,35,5.767012687427912,True,0,0.0,False,0,0.0,False,2,0.32954358213873786,True,8,1.3181743285549514,True,126,20.761245674740483,True
10.1101/288522,,A Generative Growth Model for Thalamocortical Axonal Branching in Primary Visual Cortex,26.0152548249159,15.127411563189703,18.17567266947294,0,0.0,False,0,0.0,False,0,0.0,False,21,3.4057735971456373,True,0,0.0,False,0,0.0,False,39,6.325008108984755,True,39,6.325008108984755,True,0,0.0,False,0,0.0,False,0,0.0,False,2,0.3243593902043464,True,99,16.055789815115148,True
10.1101/288753,,Microstructural properties of the vertical occipital fasciculus explain the variability in human stereoacuity,31.52619801817241,13.283876058707659,16.49814113315464,0,0.0,False,0,0.0,False,0,0.0,False,5,1.0909884355225834,True,0,0.0,False,0,0.0,False,71,15.492035784420686,True,16,3.4911629936722672,True,0,0.0,False,0,0.0,False,2,0.4363953742090334,True,6,1.3091861226271002,True,53,11.564477416539384,True
